Team,Map,Timeframe,Profile URL,Times played,Wins,Draws,Losses,Total rounds played,Rounds won,Win percent,Pistol rounds,Pistol rounds won,Pistol round win percent,CT round win percent,T round win percent,Pick percent,Ban percent
JiJieHao,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,13,8,0,5,272,148,61.5%,26,9,34.6%,59.0%,50.0%,50.0%,11.5%
JiJieHao,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,25,14,0,11,543,292,56.0%,50,25,50.0%,54.4%,53.1%,52.0%,8.7%
JiJieHao,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,48,20,0,28,1042,514,41.7%,96,39,40.6%,46.9%,52.0%,18.5%,8.8%
JiJieHao,Anubis,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,2,1,0,1,38,23,50.0%,4,3,75.0%,75.0%,35.7%,20.0%,22.2%
JiJieHao,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,4,2,0,2,78,44,50.0%,8,5,62.5%,66.7%,42.4%,10.0%,36.0%
JiJieHao,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,7,4,0,3,132,74,57.1%,14,9,64.3%,66.2%,43.1%,5.3%,23.1%
JiJieHao,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,7,4,0,3,132,74,57.1%,14,9,64.3%,66.2%,43.1%,5.3%,25.0%
JiJieHao,Dust2,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,2,0,0,2,74,33,0.0%,4,2,50.0%,42.9%,46.2%,20.0%,0.0%
JiJieHao,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,8,5,0,3,188,106,62.5%,16,9,56.2%,56.8%,56.0%,44.4%,0.0%
JiJieHao,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,18,12,0,6,394,223,66.7%,36,26,72.2%,55.4%,57.6%,47.8%,2.5%
JiJieHao,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,65,39,0,26,1477,793,60.0%,130,78,60.0%,53.5%,53.8%,76.7%,1.9%
JiJieHao,Inferno,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,6,5,0,1,132,80,83.3%,12,6,50.0%,59.7%,61.5%,42.9%,10.0%
JiJieHao,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,8,7,0,1,167,106,87.5%,16,10,62.5%,63.6%,63.3%,30.0%,26.1%
JiJieHao,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,13,10,0,3,309,182,76.9%,26,16,61.5%,59.5%,58.2%,18.8%,25.6%
JiJieHao,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,36,18,0,18,795,400,50.0%,72,33,45.8%,50.0%,50.7%,8.6%,14.3%
JiJieHao,Mirage,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,3,2,0,1,77,43,66.7%,6,3,50.0%,54.8%,57.1%,0.0%,0.0%
JiJieHao,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,5,3,0,2,117,67,60.0%,10,5,50.0%,58.6%,55.9%,8.3%,12.5%
JiJieHao,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,9,5,0,4,203,109,55.6%,18,7,38.9%,55.9%,51.5%,8.7%,9.1%
JiJieHao,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,36,17,0,19,764,369,47.2%,72,30,41.7%,53.2%,43.6%,14.5%,7.6%
JiJieHao,Nuke,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,1,0,0,1,16,3,0.0%,2,0,0.0%,25.0%,0.0%,0.0%,85.7%
JiJieHao,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,1,0,0,1,16,3,0.0%,2,0,0.0%,25.0%,0.0%,0.0%,94.7%
JiJieHao,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,2,0,0,2,39,13,0.0%,4,1,25.0%,41.7%,20.0%,0.0%,86.1%
JiJieHao,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,28,12,0,16,588,278,42.9%,56,23,41.1%,49.5%,44.8%,14.5%,34.1%
JiJieHao,Overpass,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,45.5%
JiJieHao,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,2,1,0,1,39,15,50.0%,4,2,50.0%,29.2%,53.3%,0.0%,50.0%
JiJieHao,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,4,2,0,2,76,32,50.0%,8,4,50.0%,35.4%,53.6%,0.0%,50.0%
JiJieHao,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,4,2,0,2,76,32,50.0%,8,4,50.0%,35.4%,53.6%,0.0%,70.4%
JiJieHao,Train,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
JiJieHao,Train,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
JiJieHao,Train,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,1,1,0,0,14,13,100.0%,2,1,50.0%,100.0%,50.0%,0.0%,50.0%
JiJieHao,Train,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,8,3,0,5,166,83,37.5%,16,9,56.2%,52.6%,46.4%,0.0%,39.8%
JiJieHao,Vertigo,Last Month,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
JiJieHao,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
JiJieHao,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
JiJieHao,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/10245/jijiehao?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Ancient,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,4,3,0,1,92,51,75.0%,8,4,50.0%,64.3%,48.0%,11.1%,21.1%
fnatic,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,14,9,0,5,303,159,64.3%,28,14,50.0%,54.7%,50.0%,5.6%,20.5%
fnatic,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,25,11,0,14,552,265,44.0%,50,24,48.0%,51.4%,44.4%,3.0%,17.9%
fnatic,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,52,27,0,25,1181,581,51.9%,104,49,47.1%,52.5%,45.8%,10.5%,17.5%
fnatic,Anubis,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,9,3,0,6,196,87,33.3%,18,7,38.9%,42.1%,46.5%,58.3%,0.0%
fnatic,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,16,7,0,9,349,168,43.8%,32,15,46.9%,45.0%,51.5%,57.1%,0.0%
fnatic,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,22,12,0,10,479,244,54.5%,44,20,45.5%,50.4%,51.5%,51.5%,2.1%
fnatic,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,24,13,0,11,533,271,54.2%,48,21,43.8%,50.2%,51.5%,39.5%,7.7%
fnatic,Dust2,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,8,4,0,4,183,92,50.0%,16,8,50.0%,57.6%,42.9%,7.7%,8.7%
fnatic,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,12,6,0,6,262,129,50.0%,24,15,62.5%,53.7%,44.5%,8.7%,16.7%
fnatic,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,23,10,0,13,536,258,43.5%,46,24,52.2%,48.0%,48.3%,10.0%,14.5%
fnatic,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,43,21,0,22,967,490,48.8%,86,41,47.7%,51.7%,49.6%,12.3%,19.6%
fnatic,Inferno,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,6,6,0,0,133,81,100.0%,12,2,16.7%,65.5%,57.3%,83.3%,0.0%
fnatic,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,13,10,0,3,274,158,76.9%,26,9,34.6%,60.3%,55.7%,58.8%,10.0%
fnatic,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,19,14,0,5,402,228,73.7%,38,17,44.7%,60.5%,53.5%,44.4%,8.2%
fnatic,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,43,29,0,14,891,486,67.4%,86,43,50.0%,54.9%,54.2%,31.7%,11.3%
fnatic,Mirage,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,6,5,0,1,123,76,83.3%,12,5,41.7%,72.2%,47.1%,0.0%,9.5%
fnatic,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,14,8,0,6,303,160,57.1%,28,16,57.1%,59.9%,45.2%,19.0%,11.4%
fnatic,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,22,13,0,9,469,240,59.1%,44,21,47.7%,55.6%,46.5%,21.1%,19.2%
fnatic,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,52,29,0,23,1146,585,55.8%,104,47,45.2%,55.8%,46.4%,27.6%,15.5%
fnatic,Nuke,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,93.3%
fnatic,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,97.1%
fnatic,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,98.2%
fnatic,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,98.3%
fnatic,Overpass,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,2,1,0,1,63,33,50.0%,4,2,50.0%,51.5%,53.3%,0.0%,28.6%
fnatic,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,4,2,0,2,105,57,50.0%,8,6,75.0%,52.6%,56.2%,0.0%,27.3%
fnatic,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,14,6,0,8,334,160,42.9%,28,16,57.1%,55.9%,40.5%,14.0%,21.6%
fnatic,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,28,13,0,15,641,308,46.4%,56,32,57.1%,54.7%,41.5%,11.0%,23.3%
fnatic,Train,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Train,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Train,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,5,4,0,1,103,60,80.0%,10,7,70.0%,64.4%,53.4%,60.0%,0.0%
fnatic,Train,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,40,27,0,13,875,476,67.5%,80,47,58.8%,61.2%,48.5%,48.1%,2.4%
fnatic,Vertigo,Last Month,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
fnatic,Vertigo,Last 12 Months,https://www.hltv.org/stats/teams/4991/fnatic?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
BESTIA,Ancient,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,1,1,0,0,13,13,100.0%,2,2,100.0%,100.0%,100.0%,0.0%,11.1%
BESTIA,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,16,8,0,8,347,177,50.0%,32,20,62.5%,56.1%,46.0%,43.8%,3.0%
BESTIA,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,26,15,0,11,580,296,57.7%,52,34,65.4%,55.1%,47.4%,51.5%,1.8%
BESTIA,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,55,33,0,22,1202,635,60.0%,110,72,65.5%,57.3%,48.7%,44.6%,3.9%
BESTIA,Anubis,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,100.0%
BESTIA,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,93.9%
BESTIA,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,89.6%
BESTIA,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,73.4%
BESTIA,Dust2,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,4,3,0,1,71,44,75.0%,8,5,62.5%,50.0%,68.9%,100.0%,0.0%
BESTIA,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,11,9,0,2,211,132,81.8%,22,8,36.4%,63.8%,61.3%,41.7%,11.5%
BESTIA,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,25,18,0,7,523,295,72.0%,50,22,44.0%,61.6%,51.5%,56.5%,6.7%
BESTIA,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,49,35,0,14,1110,614,71.4%,98,50,51.0%,58.0%,52.4%,34.0%,7.2%
BESTIA,Inferno,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,2,1,0,1,46,27,50.0%,4,3,75.0%,63.0%,52.6%,0.0%,16.7%
BESTIA,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,7,3,0,4,164,85,42.9%,14,4,28.6%,53.9%,49.3%,7.7%,30.3%
BESTIA,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,15,5,0,10,330,162,33.3%,30,12,40.0%,51.5%,46.6%,14.3%,23.8%
BESTIA,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,39,19,0,20,863,439,48.7%,78,42,53.8%,53.9%,48.0%,30.4%,17.7%
BESTIA,Mirage,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,2,2,0,0,32,26,100.0%,4,4,100.0%,73.3%,88.2%,20.0%,11.1%
BESTIA,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,16,11,0,5,342,194,68.8%,32,20,62.5%,60.6%,53.1%,35.3%,9.1%
BESTIA,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,21,13,0,8,447,244,61.9%,42,25,59.5%,56.6%,52.5%,20.7%,21.0%
BESTIA,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,46,28,0,18,1024,545,60.9%,92,46,50.0%,54.5%,51.8%,19.0%,20.6%
BESTIA,Nuke,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,3,1,0,2,58,30,33.3%,6,3,50.0%,55.6%,45.5%,0.0%,0.0%
BESTIA,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,5,3,0,2,96,56,60.0%,10,4,40.0%,61.7%,52.8%,0.0%,37.1%
BESTIA,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,16,11,0,5,321,185,68.8%,32,16,50.0%,64.0%,48.5%,0.0%,23.9%
BESTIA,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,41,22,0,19,860,457,53.7%,82,45,54.9%,57.9%,47.8%,12.5%,19.2%
BESTIA,Overpass,Last Month,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,1,0,0,1,21,8,0.0%,2,1,50.0%,41.7%,33.3%,0.0%,33.3%
BESTIA,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,4,2,0,2,87,39,50.0%,8,4,50.0%,43.8%,46.2%,0.0%,52.8%
BESTIA,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,6,3,0,3,126,55,50.0%,12,5,41.7%,42.3%,45.5%,0.0%,42.4%
BESTIA,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/12144/bestia?startDate=all&csVersion=CS2,13,7,0,6,275,129,53.8%,26,13,50.0%,51.3%,41.6%,2.9%,34.7%
RED Canids,Ancient,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Ancient,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,5,1,0,4,104,41,20.0%,10,5,50.0%,42.1%,36.2%,0.0%,5.3%
RED Canids,Ancient,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,21,10,0,11,486,247,47.6%,42,19,45.2%,53.5%,47.8%,9.1%,4.6%
RED Canids,Ancient,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,40,21,0,19,904,461,52.5%,80,39,48.8%,51.0%,50.9%,5.3%,15.4%
RED Canids,Anubis,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Anubis,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,1,1,0,0,20,13,100.0%,2,2,100.0%,37.5%,83.3%,0.0%,13.3%
RED Canids,Anubis,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,4,3,0,1,73,45,75.0%,8,5,62.5%,64.7%,59.0%,0.0%,32.0%
RED Canids,Anubis,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,10,5,0,5,220,115,50.0%,20,10,50.0%,52.4%,52.1%,0.0%,33.3%
RED Canids,Dust2,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Dust2,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,90.9%
RED Canids,Dust2,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,1,1,0,0,23,13,100.0%,2,2,100.0%,58.3%,54.5%,0.0%,78.3%
RED Canids,Dust2,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,1,1,0,0,23,13,100.0%,2,2,100.0%,58.3%,54.5%,0.0%,84.3%
RED Canids,Inferno,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Inferno,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,4,1,0,3,95,47,25.0%,8,5,62.5%,65.3%,32.6%,0.0%,25.0%
RED Canids,Inferno,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,14,8,0,6,342,179,57.1%,28,14,50.0%,56.0%,48.1%,2.9%,16.9%
RED Canids,Inferno,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,28,15,0,13,637,324,53.6%,56,29,51.8%,52.5%,49.0%,2.9%,18.2%
RED Canids,Mirage,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Mirage,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,3,3,0,0,60,39,100.0%,6,4,66.7%,58.1%,72.4%,22.2%,6.2%
RED Canids,Mirage,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,16,10,0,6,334,181,62.5%,32,19,59.4%,52.8%,55.8%,8.3%,3.0%
RED Canids,Mirage,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,56,35,0,21,1207,644,62.5%,112,65,58.0%,55.9%,51.0%,37.8%,2.3%
RED Canids,Nuke,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Nuke,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,9,5,0,4,184,99,55.6%,18,11,61.1%,60.3%,49.5%,81.8%,15.4%
RED Canids,Nuke,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,35,25,0,10,709,414,71.4%,70,40,57.1%,66.4%,53.1%,89.7%,4.5%
RED Canids,Nuke,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,72,50,0,22,1526,868,69.4%,144,79,54.9%,62.2%,52.7%,61.5%,4.9%
RED Canids,Overpass,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Overpass,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,5,2,0,3,100,45,40.0%,10,4,40.0%,46.7%,42.5%,0.0%,18.8%
RED Canids,Overpass,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,11,5,0,6,232,117,45.5%,22,11,50.0%,51.9%,48.5%,0.0%,28.1%
RED Canids,Overpass,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,21,9,0,12,476,231,42.9%,42,23,54.8%,50.2%,46.6%,1.6%,24.8%
RED Canids,Train,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Train,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Train,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Train,Last 12 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,16,6,0,10,334,170,37.5%,32,16,50.0%,63.7%,39.5%,19.5%,11.3%
RED Canids,Vertigo,Last Month,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Vertigo,Last 3 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
RED Canids,Vertigo,Last 6 Months,https://www.hltv.org/stats/teams/7176/red-canids?startDate=all&csVersion=CS2,0,0,0,0,0,0,0.0%,0,0,0.0%,0.0%,0.0%,0.0%,0.0%
